dataset,changeId,fileName,lineNumber,token,ngramScore,groundTruth,lengthScore
nova,I70c4715de05d64fabc498b02d5c757af9450fbe9,nova/tests/functional/libvirt/test_numa_live_migration.py,591,self assertFalse self get migration context server id,1.091983170183661,0,0.09810573932711338
nova,I7c90961802485edda6d99caf10329b73362ef61e,nova/conductor/manager.py,840,dp name instance flavor extra specs get accel device profile,4.071117384506849,0,0.0791631325982471
nova,I7c90961802485edda6d99caf10329b73362ef61e,nova/conductor/manager.py,841,accel uuids,8.954434011676636,0,0.05937234944868533
nova,I7c90961802485edda6d99caf10329b73362ef61e,nova/conductor/manager.py,842,if dp name,6.879526604572285,0,0.0916030534351145
nova,I7c90961802485edda6d99caf10329b73362ef61e,nova/conductor/manager.py,843,try,14.901026088451632,0,0.03166525303929884
nova,I7c90961802485edda6d99caf10329b73362ef61e,nova/conductor/manager.py,844,resource provider mapping,6.69904418989969,0,0.0916030534351145
nova,I7c90961802485edda6d99caf10329b73362ef61e,nova/conductor/manager.py,845,local reqspec get request group mapping,7.463720643077615,1,0.11817924795024032
nova,I7c90961802485edda6d99caf10329b73362ef61e,nova/conductor/manager.py,846,accel uuids self create and bind arqs,4.792759555076384,0,0.10913203279615494
nova,I7c90961802485edda6d99caf10329b73362ef61e,nova/conductor/manager.py,847,context dp name instance uuid,5.409088686205467,0,0.10687022900763359
nova,I7c90961802485edda6d99caf10329b73362ef61e,nova/conductor/manager.py,848,host nodename resource provider mapping,7.227332243277279,0,0.10687022900763359
nova,I7c90961802485edda6d99caf10329b73362ef61e,nova/conductor/manager.py,849,except Exception as exc,8.863793917207802,0,0.09923664122137404
nova,I7c90961802485edda6d99caf10329b73362ef61e,nova/conductor/manager.py,850,LOG exception Failed to reschedule Reason s exc,8.925438927091685,0,0.09810573932711338
nova,I7c90961802485edda6d99caf10329b73362ef61e,nova/conductor/manager.py,851,self cleanup when reschedule fails context instance exc,5.944780259298601,0,0.09810573932711338
nova,I7c90961802485edda6d99caf10329b73362ef61e,nova/conductor/manager.py,852,legacy request spec requested networks,3.0086080824277963,0,0.10687022900763359
nova,I7c90961802485edda6d99caf10329b73362ef61e,nova/conductor/manager.py,853,continue,18.052950997212,0,0.03166525303929884
nova,I7c90961802485edda6d99caf10329b73362ef61e,nova/conductor/manager.py,1625,dp name instance flavor extra specs get accel device profile,1.7826027112559282,0,0.0791631325982471
nova,I7c90961802485edda6d99caf10329b73362ef61e,nova/conductor/manager.py,1627,if dp name,4.837222973352671,0,0.0916030534351145
nova,I7c90961802485edda6d99caf10329b73362ef61e,nova/conductor/manager.py,1628,try,1.784650057231574,0,0.03166525303929884
nova,I7c90961802485edda6d99caf10329b73362ef61e,nova/conductor/manager.py,1629,resource provider mapping,0.2621870130549816,0,0.0916030534351145
nova,I7c90961802485edda6d99caf10329b73362ef61e,nova/conductor/manager.py,1630,request spec get request group mapping,2.142023788070921,1,0.11817924795024032
nova,I7c90961802485edda6d99caf10329b73362ef61e,nova/conductor/manager.py,1631,Using nodename instead of hostname See,12.544101575636953,0,0.11817924795024032
nova,I7c90961802485edda6d99caf10329b73362ef61e,nova/conductor/manager.py,1632,http lists openstack org pipermail openstack discuss  November  html noqa,7.3184809396050365,1,0.0791631325982471
nova,I7c90961802485edda6d99caf10329b73362ef61e,nova/conductor/manager.py,1633,accel uuids self create and bind arqs,2.3812584680699898,0,0.10913203279615494
nova,I7c90961802485edda6d99caf10329b73362ef61e,nova/conductor/manager.py,1634,context dp name instance uuid,0.4853073120510607,0,0.10687022900763359
nova,I7c90961802485edda6d99caf10329b73362ef61e,nova/conductor/manager.py,1635,host nodename resource provider mapping,0.356143679772037,0,0.10687022900763359
nova,I7c90961802485edda6d99caf10329b73362ef61e,nova/conductor/manager.py,1636,except Exception as exc,0.3199018998365291,0,0.09923664122137404
nova,I7c90961802485edda6d99caf10329b73362ef61e,nova/conductor/manager.py,1637,If anything failed here we need to cleanup and bail out,8.027945480353804,0,0.05795872208085948
nova,I7c90961802485edda6d99caf10329b73362ef61e,nova/conductor/manager.py,1638,with excutils save and reraise exception,3.9941200819885134,0,0.11817924795024032
nova,I7c90961802485edda6d99caf10329b73362ef61e,nova/conductor/manager.py,1639,self cleanup build artifacts,5.531152964318662,0,0.09923664122137404
nova,I7c90961802485edda6d99caf10329b73362ef61e,nova/conductor/manager.py,1640,context exc instances build requests,1.090784775448388,0,0.10687022900763359
nova,I7c90961802485edda6d99caf10329b73362ef61e,nova/conductor/manager.py,1641,request specs block device mapping,2.894109035049901,0,0.10687022900763359
nova,I7c90961802485edda6d99caf10329b73362ef61e,nova/conductor/manager.py,1642,tags cell mapping cache,2.297700173848962,0,0.09923664122137404
nova,I7c90961802485edda6d99caf10329b73362ef61e,nova/conductor/manager.py,1663,def create and bind arqs self context dp name instance uuid,4.092348115742058,0,0.05795872208085948
nova,I23bb9e539d08f5c6202909054c2dd49b6c7a7a0e,nova/compute/manager.py,1483,BUILDING state Error s cn uuid str e,9.917585283096813,0,0.09810573932711338
nova,I23bb9e539d08f5c6202909054c2dd49b6c7a7a0e,nova/compute/manager.py,1957,raise exception InvalidBDM str ex,8.800343291818816,0,0.10687022900763359
nova,I23bb9e539d08f5c6202909054c2dd49b6c7a7a0e,nova/compute/manager.py,2336,reason str e instance uuid instance uuid,4.647605457127649,0,0.10913203279615494
nova,I23bb9e539d08f5c6202909054c2dd49b6c7a7a0e,nova/compute/manager.py,2475,instance uuid instance uuid reason str e,3.055956366620955,1,0.10913203279615494
nova,I23bb9e539d08f5c6202909054c2dd49b6c7a7a0e,nova/compute/manager.py,2635,str exc,9.627028378293062,0,0.05937234944868533
nova,I23bb9e539d08f5c6202909054c2dd49b6c7a7a0e,nova/compute/manager.py,2638,reason str exc,5.93142559605023,0,0.0916030534351145
nova,I23bb9e539d08f5c6202909054c2dd49b6c7a7a0e,nova/compute/manager.py,2714,Error s str exc,6.302354566001169,0,0.09923664122137404
nova,I23bb9e539d08f5c6202909054c2dd49b6c7a7a0e,nova/compute/manager.py,2732,str exc instance instance,7.340705914795966,0,0.09923664122137404
nova,I23bb9e539d08f5c6202909054c2dd49b6c7a7a0e,nova/compute/manager.py,2770,retrying Error s str e,6.622616632357252,0,0.10687022900763359
nova,I23bb9e539d08f5c6202909054c2dd49b6c7a7a0e,nova/compute/manager.py,4560,Error s str e instance instance,4.463994077922741,0,0.11817924795024032
nova,I23bb9e539d08f5c6202909054c2dd49b6c7a7a0e,nova/compute/manager.py,4579,Error s bdm attachment id str e,5.075442682741231,0,0.10913203279615494
nova,I23bb9e539d08f5c6202909054c2dd49b6c7a7a0e,nova/compute/manager.py,4673,Error s str e instance instance,1.1475208531933816,0,0.11817924795024032
nova,I23bb9e539d08f5c6202909054c2dd49b6c7a7a0e,nova/compute/manager.py,5173,reason str e instance uuid instance uuid,3.03008535940877,0,0.10913203279615494
nova,I23bb9e539d08f5c6202909054c2dd49b6c7a7a0e,nova/compute/manager.py,5404,err str ex,9.43882066875886,0,0.0916030534351145
nova,I23bb9e539d08f5c6202909054c2dd49b6c7a7a0e,nova/compute/manager.py,5501,raise exception InstancePowerOffFailure reason str e,4.641344194963207,0,0.11817924795024032
nova,I23bb9e539d08f5c6202909054c2dd49b6c7a7a0e,nova/compute/manager.py,6693,if type output is str,10.082070894843138,0,0.10687022900763359
nova,I23bb9e539d08f5c6202909054c2dd49b6c7a7a0e,nova/compute/manager.py,8358,str e instance instance,3.461212879316287,0,0.09923664122137404
nova,I23bb9e539d08f5c6202909054c2dd49b6c7a7a0e,nova/compute/manager.py,8363,str e instance instance,4.46098487601668,0,0.09923664122137404
nova,I23bb9e539d08f5c6202909054c2dd49b6c7a7a0e,nova/compute/manager.py,8618,prev host str e,8.732865202809045,0,0.09923664122137404
nova,I23bb9e539d08f5c6202909054c2dd49b6c7a7a0e,nova/compute/manager.py,8775,Error s dest str e,4.800102495434184,0,0.10687022900763359
nova,I23bb9e539d08f5c6202909054c2dd49b6c7a7a0e,nova/compute/manager.py,8877,Error s self host str e,3.543300215482497,0,0.11817924795024032
nova,I23bb9e539d08f5c6202909054c2dd49b6c7a7a0e,nova/compute/manager.py,9752,for compute node s s cn uuid str e,3.4450353694790943,0,0.08340401470172462
nova,I23bb9e539d08f5c6202909054c2dd49b6c7a7a0e,nova/compute/manager.py,10225,event event key error str e,8.63279880550346,0,0.11817924795024032
nova,I23bb9e539d08f5c6202909054c2dd49b6c7a7a0e,nova/compute/manager.py,10235,event event key error str e,1.237572841021927,0,0.11817924795024032
nova,Iff84fcba02a4b6d7717f4b387e392593f2983118,nova/scheduler/utils.py,138,Next up let s handle those pesky CPU pinning policies for,3.462963309914605,0,0.05795872208085948
nova,Iff84fcba02a4b6d7717f4b387e392593f2983118,nova/scheduler/utils.py,139,instance in dedicated and mixed polices,10.768565965698189,1,0.11817924795024032
nova,Iff84fcba02a4b6d7717f4b387e392593f2983118,nova/scheduler/utils.py,270,if cpu policy in obj fields CPUAllocationPolicy DEDICATED,3.826117080116731,0,0.09810573932711338
nova,Iff84fcba02a4b6d7717f4b387e392593f2983118,nova/scheduler/utils.py,271,obj fields CPUAllocationPolicy MIXED,5.067579396340306,1,0.09923664122137404
nova,Iff84fcba02a4b6d7717f4b387e392593f2983118,nova/scheduler/utils.py,272,if cpu policy obj fields CPUAllocationPolicy MIXED,3.491572865358221,0,0.10913203279615494
nova,Iff84fcba02a4b6d7717f4b387e392593f2983118,nova/scheduler/utils.py,273,dedicated cpus hardware get dedicated cpu constraint flavor,4.558233674549007,0,0.09810573932711338
nova,Iff84fcba02a4b6d7717f4b387e392593f2983118,nova/scheduler/utils.py,274,if dedicated cpus is None,7.223682920933728,0,0.10687022900763359
nova,Iff84fcba02a4b6d7717f4b387e392593f2983118,nova/scheduler/utils.py,275,raise exception RequiredMixedOrRealtimeCPUMask,8.080919017865991,1,0.0916030534351145
nova,Iff84fcba02a4b6d7717f4b387e392593f2983118,nova/scheduler/utils.py,276,pcpus len dedicated cpus,6.340855397135218,0,0.09923664122137404
nova,Iff84fcba02a4b6d7717f4b387e392593f2983118,nova/scheduler/utils.py,277,vcpus flavor vcpus pcpus,6.535676915246217,0,0.09923664122137404
nova,Iff84fcba02a4b6d7717f4b387e392593f2983118,nova/scheduler/utils.py,278,apply for the VCPU resource of a mixed instance,9.002876552387358,0,0.08340401470172462
nova,Iff84fcba02a4b6d7717f4b387e392593f2983118,nova/scheduler/utils.py,279,self add resource None orc VCPU vcpus,4.272080087197631,0,0.10913203279615494
nova,Iff84fcba02a4b6d7717f4b387e392593f2983118,nova/scheduler/utils.py,280,else,15.557775202676712,0,0.03166525303929884
nova,Iff84fcba02a4b6d7717f4b387e392593f2983118,nova/scheduler/utils.py,281,TODO stephenfin Remove when we drop support for,6.793218668357319,0,0.09810573932711338
nova,Iff84fcba02a4b6d7717f4b387e392593f2983118,nova/scheduler/utils.py,282,vcpu pin set,6.116723048544455,0,0.0916030534351145
nova,Iff84fcba02a4b6d7717f4b387e392593f2983118,nova/scheduler/utils.py,283,self cpu pinning requested True,5.76690576875807,0,0.10687022900763359
nova,Iff84fcba02a4b6d7717f4b387e392593f2983118,nova/scheduler/utils.py,284,Switch VCPU PCPU,12.843798116209271,0,0.0916030534351145
nova,Iff84fcba02a4b6d7717f4b387e392593f2983118,nova/scheduler/utils.py,285,pcpus flavor vcpus,6.01520424185841,0,0.0916030534351145
nova,Iff84fcba02a4b6d7717f4b387e392593f2983118,nova/scheduler/utils.py,287,LOG debug Translating request for vcpu rc s pcpus d to,3.871077922750609,0,0.05795872208085948
nova,Iff84fcba02a4b6d7717f4b387e392593f2983118,nova/scheduler/utils.py,288,vcpu rc s  pcpu rc s pcpus d,2.526438079620757,0,0.09810573932711338
nova,Iff84fcba02a4b6d7717f4b387e392593f2983118,nova/scheduler/utils.py,289,vcpu rc orc VCPU pcpu rc orc PCPU,6.359795654283861,0,0.09810573932711338
